segment,segment_display,count,example_occurrences
has ,'has ',131,"[{""sentence_id"": 29, ""text"": ""Iraq's Abu Ghraib prison has been set alight during a riot.""}, {""sentence_id"": 37, ""text"": ""The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.""}, {""sentence_id"": 43, ""text"": ""Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.""}]"
s.,'s.',129,"[{""sentence_id"": 2, ""text"": ""The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.""}, {""sentence_id"": 16, ""text"": ""The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.""}, {""sentence_id"": 72, ""text"": ""As a result of this, a big scandal within the Greek legal community has been raised through the exposure of illegal actions that judges, lawyers, solicitors and attorneys have done during the previous years.""}]"
you ,'you ',125,"[{""sentence_id"": 237, ""text"": ""So if you were standing by the shoreline, you would be able to see down to whatever pebbles or gunk that was on the bottom.""}, {""sentence_id"": 365, ""text"": ""This is because electricity flowing into the socket where the metallic part of bulb sits can give you a severe electric shock if you touch the inside of the socket or the metal base of the bulb while it is still partly in the socket.""}, {""sentence_id"": 373, ""text"": ""How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.""}]"
r,'r',121,"[{""sentence_id"": 8, ""text"": ""Just after 11:00, protesters blocked traffic on the northbound carriage in Whitehall.""}, {""sentence_id"": 9, ""text"": ""At 11:20, the police asked the protesters to move back on to the pavement, stating that they needed to balance the right to protest with the traffic building up.""}, {""sentence_id"": 17, ""text"": ""British newspaper The Guardian suggested Deutsche Bank controlled roughly a third of the 1200 shell companies used to accomplish this.""}]"
ot,'ot',121,"[{""sentence_id"": 16, ""text"": ""The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.""}, {""sentence_id"": 68, ""text"": ""Tenants at Lockwood Gardens believe that there may be another 40 families or more to face eviction, since they learned that OHA police are also investigating other public housing properties in Oakland that may be caught up in the housing scam.""}, {""sentence_id"": 102, ""text"": ""Another secondary containment area below the tanks capable of holding 104,500 barrels was not yet filled to capacity.""}]"
an,'an',119,"[{""sentence_id"": 15, ""text"": ""\""Panama Papers\"" is an umbrella term for roughly ten million documents from Panamanian law firm Mossack Fonseca, leaked to the press in spring 2016.""}, {""sentence_id"": 18, ""text"": ""There were protests worldwide, several criminal prosecutions, and the leaders of the governments of Iceland and Pakistan both resigned.""}, {""sentence_id"": 58, ""text"": ""Police said Lo Piccolo had the upper hand because he had been Provenzano's right-hand man in Palermo and his greater experience won him the respect of the older generation of bosses as they pursued Provenzano's policy of keeping as low as possible while strengthening their power network.""}]"
will,'will',118,"[{""sentence_id"": 90, ""text"": ""It is not known at this time what charges will be laid or what led authorities to the boy but juvenile proceedings have begun in federal court.""}, {""sentence_id"": 108, ""text"": ""The capsule will look much like a shooting star going across the sky.""}, {""sentence_id"": 109, ""text"": ""The capsule will be traveling at about 12.8 km or 8 miles per second, fast enough to go from San Francisco to Los Angeles in one minute.""}]"
som,'som',117,"[{""sentence_id"": 41, ""text"": ""It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.""}, {""sentence_id"": 85, ""text"": ""Pittman suggested that conditions wouldn't improve until sometime next week.""}, {""sentence_id"": 170, ""text"": ""The governor also stated, \""Today, we learned that some school aged children have been identified as having had contact with the patient.\""""}]"
mor,'mor',115,"[{""sentence_id"": 21, ""text"": ""Hsieh also argued that the photogenic Ma was more style than substance.""}, {""sentence_id"": 26, ""text"": ""his second goal of the night was his 60th of the season, becoming the first player to score 60 or more goals in a season since 1995-96, when Jaromir Jagr and Mario Lemieux each reached that milestone.""}, {""sentence_id"": 37, ""text"": ""The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.""}]"
but,'but',111,"[{""sentence_id"": 70, ""text"": ""The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.""}, {""sentence_id"": 90, ""text"": ""It is not known at this time what charges will be laid or what led authorities to the boy but juvenile proceedings have begun in federal court.""}, {""sentence_id"": 159, ""text"": ""In third, Hamlin is twenty points behind, but five ahead of Bowyer. Kahne and Truex, Jr. are fifth and sixth respectively with 2,220 and 2,207 points.""}]"
or,'or',110,"[{""sentence_id"": 19, ""text"": ""Born in Hong Kong, Ma studied at New York University and Harvard Law School and once held an American permanent resident \""green card\"".""}, {""sentence_id"": 37, ""text"": ""The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.""}, {""sentence_id"": 57, ""text"": ""According to Ansa, \""police were concerned by a couple of top-level hits they feared might spark a full-blown war of succession.""}]"
her,'her',103,"[{""sentence_id"": 14, ""text"": ""After the match, King of Clay said, \""I am just excited about being back in the final rounds of the most important events. I am here to try to win this.\""""}, {""sentence_id"": 18, ""text"": ""There were protests worldwide, several criminal prosecutions, and the leaders of the governments of Iceland and Pakistan both resigned.""}, {""sentence_id"": 102, ""text"": ""Another secondary containment area below the tanks capable of holding 104,500 barrels was not yet filled to capacity.""}]"
comp,'comp',103,"[{""sentence_id"": 17, ""text"": ""British newspaper The Guardian suggested Deutsche Bank controlled roughly a third of the 1200 shell companies used to accomplish this.""}, {""sentence_id"": 52, ""text"": ""The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.""}, {""sentence_id"": 70, ""text"": ""The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.""}]"
one ,'one ',97,"[{""sentence_id"": 0, ""text"": ""On Monday, scientists from the Stanford University School of Medicine announced the invention of a new diagnostic tool that can sort cells by type: a tiny printable chip that can be manufactured using standard inkjet printers for possibly about one U.S. cent each.""}, {""sentence_id"": 44, ""text"": ""Fred is the strongest tropical cyclone ever recorded so far south and east in the Atlantic since the advent of satellite imagery, and only the third major hurricane on record east of 35°W.""}, {""sentence_id"": 109, ""text"": ""The capsule will be traveling at about 12.8 km or 8 miles per second, fast enough to go from San Francisco to Los Angeles in one minute.""}]"
over,'over',97,"[{""sentence_id"": 4, ""text"": ""Local media reports an airport fire vehicle rolled over while responding.""}, {""sentence_id"": 24, ""text"": ""He had 2 goals and 2 assists in Washington's 5-3 win over the Atlanta Thrashers.""}, {""sentence_id"": 30, ""text"": ""The jail became notorious after prisoner abuse was discovered there after US forces took over.""}]"
had ,'had ',97,"[{""sentence_id"": 5, ""text"": ""28-year-old Vidal had joined Barça three seasons ago, from Sevilla.""}, {""sentence_id"": 6, ""text"": ""Since moving to the Catalan-capital, Vidal had played 49 games for the club.""}, {""sentence_id"": 24, ""text"": ""He had 2 goals and 2 assists in Washington's 5-3 win over the Atlanta Thrashers.""}]"
H,'H',97,"[{""sentence_id"": 12, ""text"": ""He recently lost against Raonic in the Brisbane Open.""}, {""sentence_id"": 20, ""text"": ""Hsieh implied during the election that Ma might flee the country during a time of crisis.""}, {""sentence_id"": 21, ""text"": ""Hsieh also argued that the photogenic Ma was more style than substance.""}]"
