sentence_id,split,row_index,text,segments,segment_count
52,dev,52,"Пристав встановлює заставу, якщо дозволено, і формалізує обвинувачення, висунуті офіцером, що проводив арешт. Обвинувачення потім вводяться до комп'ютерної системи штату, в якій відстежується справа.","[""П"",""ри"",""тав"","" "",""встан"",""ов"",""лює "",""за"",""таву, "",""як"",""що "",""дозв"",""олен"",""о, "",""і "",""форм"",""аліз"",""є "",""обвин"",""ува"",""ен"",""ня, "",""вис"",""н"",""уті "",""офіце"","""",""м"","", "",""що "",""пров"",""одив "",""ареш"","". "",""Обвин"",""ува"",""ен"",""ня "",""по"",""ім "",""вводяться "",""до "",""ком"",""п'"",""ютер"","""",""ої "",""систем"",""и "",""шта"",""у, "",""в "",""як"",""ій "",""від"",""теж"",""ється "",""справ"",""а.""]",59
53,dev,53,Слухання також визначають дату для права підозрюваного на швидкий суд.,"[""Сл"","""","""",""ан"",""ня "",""так"",""ож "",""визн"",""ачають "",""дату "",""для "",""прав"",""а "",""під"",""зрюван"",""ого "",""на "",""швидк"",""ий "",""суд.""]",20
54,dev,54,"Пітер Костелло, австралійський скарбник і людина, яка швидше за все стане наступником Прем'єр-міністра Джона Ховарда на посаді лідера Ліберальної партії, кинув свою підтримку атомної енергетики в Австралії.","[""П"",""і"",""ер "",""Ко"",""тел"","""","", "",""авст"",""алій"",""ьк"",""ий "",""ск"",""арбн"",""ик "",""і "",""людин"",""а, "",""як"",""а "",""швид"","""",""е "",""за "",""все "",""стан"",""е "",""наступн"",""иком "",""Прем"",""'"",""єр-"",""мін"",""істра "",""Джон"",""а "",""Ховарда "",""на "",""по"",""аді "",""лід"",""ра "",""Лібер"",""льн"",""ої "",""пар"",""ії, "",""кин"",""ув "",""сво"","" "",""під"",""римку "",""атом"",""н"",""ої "",""ен"",""ергетик"",""и "",""в "",""Австралі"","".""]",61
55,dev,55,"Пан Костелло сказав, що коли виробництво ядерної енергії стане економічно життєздатним, Австралії слід продовжити її використання.","[""П"",""ан"","" "",""Ко"",""тел"",""о "",""ск"",""азав"","", "",""що "",""кол"","" "",""вироб"",""н"",""ицтв"",""о "",""ядерн"",""ої "",""ен"",""ергії "",""стан"",""е "",""ек"",""он"",""омічн"",""о "",""життє"",""здатн"",""им, "",""Австралі"","" "",""слі"","" "",""прод"",""ов"",""жити "",""її "",""вик"",""ористан"",""ня.""]",40
56,dev,56,"""Якщо вона стане рентабельною, то вона стане нам потрібною. Тобто, немає принципового заперечення проти ядерної енергії"" — сказав пан Костелло.","[""\"""",""Як"",""що "",""вон"",""а "",""стан"",""е "",""рен"",""таб"",""ельн"",""ою, "",""то "",""вон"",""а "",""стан"",""е "",""нам "",""по"",""рібн"",""ою. "",""Тоб"",""то, "",""нем"",""ає "",""при"","""",""ципов"",""ого "",""зап"",""ер"",""чен"",""ня "",""про"",""и "",""ядерн"",""ої "",""ен"",""ергії\"" "",""— "",""ск"",""азав"","" "",""пан"","" "",""Ко"",""тел"",""о.""]",47
57,dev,57,"За повідомленням Анса: ""Поліція була занепокоєна кількома ударами по високопоставленим особам, які, як вони боялись, могли перерости у повноцінну війну за спадкування.","[""З"",""а "",""пов"",""ідом"",""лен"",""ням "",""Ан"",""са: "",""\""Пол"",""ція "",""була "",""зан"",""еп"",""ок"",""оєн"",""а "",""кільк"",""ома "",""ударами "",""по "",""висок"",""оп"",""о"",""тавлен"",""им "",""особ"",""ам, "",""як"",""і, "",""як"","" "",""вон"",""и "",""бо"",""лись, "",""могли "",""пер"",""р"","""",""ти "",""у "",""пов"",""н"",""оцін"",""ну "",""війн"",""у "",""за "",""спадк"",""уван"",""ня.""]",51
58,dev,58,"Поліція повідомила, що Ло Пікколо мав деяку перевагу, оскільки він був першим помічником Провенцано в Палермо. Його кращий досвід завоював повагу старшого покоління начальників, так як вони підтримували політику Провенцано щодо зміцнення владної мережі та привертання якнайменшої кількості уваги.","[""П"",""ол"",""ція "",""пов"",""ідом"",""ила, "",""що "",""Ло "",""Пік"",""кол"","" "",""мав "",""деяк"",""у "",""пер"",""в"",""агу, "",""оск"",""ільк"",""и "",""він"","" "",""був "",""пер"",""им "",""пом"",""ічн"",""иком "",""Пров"",""ен"",""цан"",""о "",""в "",""Пал"","""",""мо. "",""Його "",""кра"",""ий "",""до"",""від "",""зав"",""о"",""вав "",""пов"",""агу "",""ста"",""шого "",""пок"",""олін"",""ня "",""начальн"",""иків, "",""так"","" "",""як"","" "",""вон"",""и "",""під"",""римували "",""пол"",""тик"",""у "",""Пров"",""ен"",""цан"",""о "",""щод"","" "",""зміцн"",""ен"",""ня "",""владн"",""ої "",""мер"",""жі "",""та "",""при"",""ер"",""ан"",""ня "",""як"",""найм"",""ен"",""шої "",""кільк"",""ості "",""уваги.""]",89
59,dev,59,"Провенцано вгамував цих босів, коли поклав край війні, яку Ріїна вів проти держави і яка забрала життя борців із мафією Джованні Фальконе та Паоло Борселліно у 1992 році.""","[""П"",""ров"",""ен"",""цан"",""о "",""вгамував "",""цих "",""бо"",""ів, "",""кол"","" "",""пок"",""лав "",""кра"","" "",""війн"",""і, "",""як"",""у "",""Ріїн"",""а "",""вів "",""про"",""и "",""держав"",""и "",""і "",""як"",""а "",""заб"",""рала "",""життя "",""бо"",""ців "",""із "",""мафіє"","" "",""Джов"",""ан"",""ні "",""Фал"",""к"",""он"",""е "",""та "",""Паоло "",""Бо"",""селл"",""н"",""о "",""у "",""1992 "",""році.\""""]",53
60,dev,60,"Генеральний директор Епл Стів Джобс представив пристрій, пройшовшися сценою і вийнявши iPhone з кишені своїх джинсів.","[""Г"",""ен"",""ер"",""льн"",""ий "",""дирек"",""тор "",""Епл "",""Сті"","" "",""Джоб"",""с "",""пред"",""став"",""ив "",""при"",""трій, "",""пройш"",""ов"",""шися "",""сцен"",""ою "",""і "",""вийн"",""явши "",""iPhone "",""з "",""кишен"",""і "",""сво"",""х "",""джин"",""сів.""]",33
61,dev,61,"У своєму двогодинному виступі він заявив: ""Сьогодні Apple збирається заново винайти телефон, сьогодні ми збираємося створити історію"".","[""У "",""сво"",""му "",""двогодин"",""ному "",""вис"",""упі "",""він"","" "",""за"",""вив: "",""\""Сьогодн"",""і "",""Apple "",""збирається "",""зан"",""ов"",""о "",""вин"",""айти "",""тел"","""",""он"","", "",""сьогодн"",""і "",""ми збираємо"",""я "",""ство"",""ити "",""істо"",""ію\"".""]",32
62,dev,62,"Бразилія — найбільша римо-католицька країна на Землі, і Римо-католицька церква незмінно виступає проти легалізації одностатевих шлюбів у країні.","[""Б"",""разилі"","" "",""— "",""найбільш"",""а "",""римо-"",""катол"",""ицьк"",""а "",""кра"",""н"",""а "",""на "",""Зем"",""лі, "",""і "",""Римо-"",""катол"",""ицьк"",""а "",""цер"",""ва "",""нез"","""",""ін"",""но "",""вис"",""упає "",""про"",""и "",""легаліза"",""ії "",""одн"",""оста"",""ев"",""их "",""шлюб"",""ів "",""у "",""кра"",""н"",""і.""]",43
