sentence_id,split,row_index,text,segments,segment_count
58,dev,58,Police said Lo Piccolo had the upper hand because he had been Provenzano's right-hand man in Palermo and his greater experience won him the respect of the older generation of bosses as they pursued Provenzano's policy of keeping as low as possible while strengthening their power network.,"[""P"",""ol"",""ice "",""said "",""Lo Piccol"",""o "",""had "",""t"",""he "",""upper"","" "",""hand"","" "",""because"","" "",""he "",""had "",""be en  "",""Prov"",""en z"",""an"",""o'"",""s "",""right"",""-"",""hand"","" "",""man"","" "",""in "",""Palermo "",""and "",""hi s "",""grea te r "",""exper"",""i en c"",""e "",""won "",""hi m "",""t"",""he "",""r es pect"","" "",""of "",""t"",""he "",""older"","" "",""g en er"",""ation"","" "",""of "",""boss es  "",""as "",""t"",""hey "",""pursu"",""ed"","" "",""Prov"",""en z"",""an"",""o'"",""s "",""pol"",""icy "",""of "",""keeping "",""as "",""low "",""as "",""possib"",""le "",""w hi le "",""st"",""r en gt"",""h en ing "",""t"",""heir "",""power "",""net"",""wor"",""k.""]",83
59,dev,59,"These bosses had been reined in by Provenzano when he put an end to the Riina-driven war against the state that claimed the lives of Mafia crusaders Giovanni Falcone and Paolo Borsellino in 1992.""","[""T"",""h es e "",""boss"",""es  "",""had "",""be en  "",""reined "",""in "",""by "",""Prov"",""en z"",""an"",""o "",""wh en  "",""he "",""put"","" "",""an "",""en d "",""t"",""o "",""t"",""he "",""Riina-"",""driv en  "",""war "",""against"","" "",""t"",""he "",""st"",""a te  "",""t"",""hat "",""claimed "",""t"",""he "",""liv es  "",""of "",""Mafia "",""c ru sader"",""s "",""Giovann"",""i "",""Fal"",""cone "",""and "",""Paolo "",""Bor"",""sel"",""lino "",""in "",""1992.\""""]",53
60,dev,60,Apple CEO Steve Jobs unveiled the device by walking onto the stage and taking the iPhone out of his jeans pocket.,"[""Ap"",""p"",""l"",""e "",""CEO "",""S te ve "",""Jobs "",""unveiled "",""t"",""he "",""device "",""by "",""walking "",""ont"",""o "",""t"",""he "",""st"",""age "",""and "",""t"",""aking "",""t"",""he "",""iPhon"",""e "",""out"","" "",""of "",""hi s "",""jeans "",""pocket"","".""]",33
61,dev,61,"During his 2 hour speech he stated that ""Today Apple is going to reinvent the phone, We are going to make history today"".","[""D"",""ur"",""in"",""g "",""hi s "",""2 "",""hour "",""speech "",""he "",""st"",""a te d "",""t"",""hat "",""\"""",""T"",""oday "",""Appl"",""e "",""is "",""going "",""t"",""o "",""reinv en t"","" "",""t"",""he "",""phon"",""e, "",""We "",""are "",""going "",""t"",""o "",""make "",""hi st"",""ory "",""t"",""oday\"""","".""]",39
62,dev,62,"Brazil is the largest Roman Catholic country on Earth, and the Roman Catholic Church has consistently opposed the legalization of same-sex marriage in the country.","[""B"",""r"",""azil "",""is "",""t"",""he "",""lar"",""g es t"","" "",""Roman"","" "",""Cat"",""holic "",""count"",""ry "",""on "",""Eart"",""h, "",""and "",""t"",""he "",""Roman"","" "",""Cat"",""holic "",""Church"","" "",""has "",""consis te n"",""t"",""ly "",""oppose"",""d "",""t"",""he "",""legalizat"",""ion"","" "",""of "",""same-"",""sex "",""mar"",""r"",""iag"",""e "",""in "",""t"",""he "",""count"",""ry.""]",50
63,dev,63,"The National Congress of Brazil has debated legalization for 10 years, and such civil marriages are currently only legal in Rio Grande do Sul.","[""T"",""he "",""Nat"",""ional "",""Cong"",""r es s "",""of "",""Brazil "",""has "",""deb"",""a te d "",""legalizat"",""ion"","" "",""for"","" "",""10 "",""year"",""s, "",""and "",""such "",""civil"","" "",""mar"",""r"",""iag"",""es  "",""are "",""cur"",""r en t"",""ly "",""only "",""legal "",""in "",""Rio "",""Gran"",""d"",""e "",""do "",""Sul.""]",40
64,dev,64,"The original bill was drafted by former mayor of São Paulo, Marta Suplicy. The proposed legislation, after being amended, is now in the hands of Roberto Jefferson.","[""T"",""he "",""origin"",""al "",""bill"","" "",""was "",""draf te d "",""by "",""for"",""mer"","" "",""mayor"","" "",""of "",""São "",""Paulo, "",""Mar"",""t"",""a "",""Suplicy. "",""T"",""he "",""prop"",""osed "",""legisl"",""at"",""ion"","", "",""af te r"","" "",""being "",""am en ded, "",""is "",""now "",""in "",""t"",""he "",""hand"",""s"","" "",""of "",""Robert"",""o "",""Jeff"",""er"",""son"","".""]",48
65,dev,65,Protesters hope to collect a petition of 1.2 million signatures to present to the National Congress in November.,"[""P"",""r"",""o te"",""s te"",""r"",""s "",""hop"",""e "",""t"",""o "",""col"",""l"",""ect"","" "",""a "",""pet"",""ition"","" "",""of "",""1.2"","" "",""mil"",""lion"","" "",""sign"",""at"",""ur es  "",""t"",""o "",""pr es en t"","" "",""t"",""o "",""t"",""he "",""Nat"",""ional "",""Congr es s "",""in "",""November"","".""]",41
66,dev,66,"After it became apparent that many families were seeking legal help to fight the evictions, a meeting was held on March 20 at the East Bay Community Law Center for the victims of the housing scam.","[""Af"",""te r"","" "",""it "",""became "",""appar"",""en t"","" "",""t"",""hat "",""man"",""y "",""famil"",""i es  "",""were "",""see"",""king "",""legal "",""hel"",""p "",""t"",""o "",""fight"","" "",""t"",""he "",""evictions, "",""a "",""meet"",""ing "",""was "",""hel"",""d "",""on "",""Mar"",""ch "",""20 "",""at"","" "",""t"",""he "",""East"","" "",""Bay "",""Comm"",""unit"",""y "",""Law "",""C en te r "",""for"","" "",""t"",""he "",""victims "",""of "",""t"",""he "",""housing "",""scam.""]",59
67,dev,67,"When the tenants started sharing what had occurred to them, most of the families involved suddenly realized that Carolyn Wilson of the OHA had stolen their security deposits, and skipped out of town.","[""W"",""h en  "",""t"",""he "",""te nant"",""s "",""st"",""ar te d "",""sharing "",""what "",""had "",""occur"",""red "",""t"",""o "",""t"",""hem, "",""most"","" "",""of "",""t"",""he "",""famil"",""i es  "",""invol"",""ved "",""sudd en l"",""y "",""realized "",""t"",""hat "",""Car"",""olyn"","" "",""Wilson"","" "",""of "",""t"",""he "",""OHA "",""had "",""st"",""ol en  "",""t"",""heir "",""securit"",""y "",""deposit"",""s, "",""and "",""skipped"","" "",""out"","" "",""of "",""t"",""own.""]",57
68,dev,68,"Tenants at Lockwood Gardens believe that there may be another 40 families or more to face eviction, since they learned that OHA police are also investigating other public housing properties in Oakland that may be caught up in the housing scam.","[""T"",""en ant"",""s "",""at"","" "",""Lockw"",""ood "",""Gard en s "",""bel"",""ieve "",""t"",""hat "",""t"",""here "",""may "",""be "",""anot"",""her "",""40 "",""famil"",""i es  "",""or "",""mor"",""e "",""t"",""o "",""face "",""eviction, "",""sin"",""ce "",""t"",""hey "",""learned "",""t"",""hat "",""OHA "",""police "",""are "",""also "",""inv es t"",""igating "",""ot"",""her "",""public"","" "",""housing "",""prop"",""ert"",""i es  "",""in "",""Oaklan"",""d "",""t"",""hat "",""may "",""be "",""caught"","" "",""up "",""in "",""t"",""he "",""housing "",""scam.""]",64
69,dev,69,"The band canceled the show at Maui's War Memorial Stadium, which was set to be attended by 9,000 people, and apologized to fans.","[""T"",""he "",""band "",""canc"",""el"",""ed "",""t"",""he "",""show"","" "",""at"","" "",""Maui'"",""s "",""War"","" "",""Memor"",""ial"","" "",""St"",""adium, "",""w hi ch "",""was "",""set"","" "",""t"",""o "",""be "",""at"",""te nded "",""by "",""9,0"",""00 "",""people, "",""and "",""apolog"",""ized "",""t"",""o "",""fans.""]",40
70,dev,70,"The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.","[""T"",""he "",""band'"",""s "",""man"",""ag"",""em en t"","" "",""comp"",""any, "",""HK "",""Man"",""ag"",""em en t"","" "",""Inc., "",""gave "",""no "",""init"",""ial "",""reason"","" "",""wh en  "",""t"",""hey "",""canc"",""eled "",""on "",""Sep te mber"","" "",""20, "",""but"","" "",""blamed "",""logist"",""ical "",""reason"",""s "",""by "",""t"",""he "",""next"","" "",""day.""]",44
71,dev,71,"The famous Greek lawyers, Sakis Kechagioglou and George Nikolakopoulos have been imprisoned in the Athens' jail of Korydallus, as they were found guilty of graft and corruption.","[""T"",""he "",""famous "",""Greek "",""lawyers, "",""Sak"",""is "",""Kechag"",""iog"",""lou "",""and "",""Geor"",""ge "",""Nikolakop"",""oul"",""os "",""have "",""be en  "",""impr"",""ison"",""ed "",""in "",""t"",""he "",""At"",""h en s'"","" "",""jail "",""of "",""Kor"",""ydall"",""us, "",""as "",""t"",""hey "",""were "",""found"","" "",""guilt"",""y "",""of "",""graf"",""t"","" "",""and "",""cor"",""ru ption"","".""]",48
72,dev,72,"As a result of this, a big scandal within the Greek legal community has been raised through the exposure of illegal actions that judges, lawyers, solicitors and attorneys have done during the previous years.","[""As"","" a "",""r es ult"","" "",""of "",""t"",""hi s, "",""a "",""big "",""scand"",""al "",""wit"",""hi n "",""t"",""he "",""Greek "",""legal "",""comm"",""unit"",""y "",""has "",""be en  "",""raised "",""t"",""hrough"","" "",""t"",""he "",""exposu"",""r"",""e "",""of "",""ill"",""egal "",""act"",""ions "",""t"",""hat "",""judg es, "",""lawyers, "",""sol"",""icit"",""ors "",""and "",""at"",""t"",""orneys "",""have "",""done "",""during "",""t"",""he "",""previous "",""year"",""s.""]",55
73,dev,73,"A few weeks ago, after the information published by the journalist Makis Triantafylopoulos in his popular Television show ""Zoungla"" in Alpha TV, the member of Parliament and lawyer, Petros Mantouvalos was abdicated as members of his office had been involved in illegal graft and corruption.","[""A "",""few "",""weeks "",""ago, "",""af te r"","" "",""t"",""he "",""infor"",""mation"","" "",""published "",""by "",""t"",""he "",""journ"",""alist"","" "",""Mak"",""is "",""T"",""riantafylop"",""oul"",""os "",""in "",""hi s "",""popul"",""ar "",""T"",""elevision"","" "",""show"","" "",""\"""",""Zoungl"",""a\"""","" "",""in "",""Alpha "",""T"",""V, "",""t"",""he "",""member"","" "",""of "",""Parliam en t"","" "",""and "",""lawyer, "",""Pet"",""ros "",""Man"",""t"",""ouvalos "",""was "",""abdica te d "",""as "",""member"",""s "",""of "",""hi s "",""off"",""ice "",""had "",""be en  "",""invol"",""ved "",""in "",""ill"",""egal "",""graft"","" "",""and "",""cor"",""ru ption"","".""]",77
74,dev,74,"Moreover, top judge Evangelos Kalousis is imprisoned as he found guilty of corruption and degenerate behaviour.","[""M"",""or"",""eov"",""er"","", "",""t"",""op "",""judge "",""Evangel"",""os "",""Kalousis"","" "",""is "",""impr"",""ison"",""ed "",""as "",""he "",""found"","" "",""guil"",""t"",""y "",""of "",""cor"",""ru ption"","" "",""and "",""deg en er"",""a te  "",""behaviou"",""r"","".""]",33
75,dev,75,"Roberts flatly refused to say about when he believes life begins, an important question when considering the ethics of abortion, saying that it would be unethical to comment on the specifics of likely cases.","[""R"",""ob"",""er"",""t"",""s "",""flat"",""ly "",""refused "",""t"",""o "",""say "",""about"","" "",""wh en  "",""he "",""bel"",""iev es  "",""life "",""begins, "",""an "",""import"",""ant "",""qu es t"",""ion"","" "",""wh en  "",""consider"",""ing "",""t"",""he "",""et"",""hi cs "",""of "",""abor"",""t"",""ion, "",""saying "",""t"",""hat "",""it "",""would"","" "",""be "",""unet"",""hi cal "",""t"",""o "",""comm"",""en t"","" "",""on "",""t"",""he "",""specific"",""s "",""of "",""likel"",""y "",""cas es.""]",59
76,dev,76,"He did, however, reiterate his earlier statement that Roe v. Wade was the ""settled law of the land"", emphasizing the importance of consistent Supreme Court rulings.","[""H"",""e "",""did, "",""how"",""ever"","", "",""rei te r"",""a te  "",""hi s "",""earl"",""ier "",""st"",""a te m en t"","" "",""t"",""hat "",""Roe "",""v. "",""Wade "",""was "",""t"",""he "",""\"""",""set"",""tled "",""law "",""of "",""t"",""he "",""land\"""","", "",""emp"",""hasizin"",""g "",""t"",""he "",""import"",""ance "",""of "",""consis te n"",""t"","" "",""Suprem"",""e "",""Cour"",""t"","" "",""ru lings.""]",48
77,dev,77,He also confirmed that he believed in the implied right to privacy which the Roe decision depended upon.,"[""H"",""e "",""also "",""conf"",""irmed"","" "",""t"",""hat "",""he "",""bel"",""ieved "",""in "",""t"",""he "",""implied "",""right"","" "",""t"",""o "",""privacy "",""w hi ch "",""t"",""he "",""Roe "",""decision"","" "",""dep en ded "",""upon.""]",28
78,dev,78,"Maroochydore had finished on top of the ladder, six points clear of Noosa in second.","[""M"",""ar"",""ooc"",""h"",""ydor"",""e "",""had "",""fin"",""ished "",""on "",""t"",""op "",""of "",""t"",""he "",""ladder"","", "",""six "",""point"",""s "",""clear "",""of "",""Noosa "",""in "",""second"","".""]",26
79,dev,79,The two sides would meet in the major semi final where Noosa ran out winners by 11 points.,"[""T"",""he "",""t"",""wo "",""sid es  "",""would"","" "",""meet"","" "",""in "",""t"",""he "",""major"","" "",""semi "",""fin"",""al "",""where "",""Noosa "",""ran "",""out"","" "",""winn"",""ers "",""by "",""11 "",""point"",""s.""]",28
80,dev,80,Maroochydore then defeated Caboolture in the Preliminary Final.,"[""M"",""ar"",""ooc"",""h"",""ydor"",""e "",""t"",""h en  "",""defea te d "",""Cabool"",""t"",""ure "",""in "",""t"",""he "",""Prel"",""imin"",""ary "",""Fin"",""al.""]",20
81,dev,81,Hesperonychus elizabethae is a species of the family Dromaeosauridae and is a cousin of Velociraptor .,"[""H"",""es per"",""onyc"",""hus "",""elizab"",""et"",""hae "",""is "",""a "",""speci es  "",""of "",""t"",""he "",""famil"",""y "",""Dromaeosaur"",""id"",""ae "",""and "",""is "",""a "",""cousin "",""of "",""Velocirapt"",""or "","".""]",26
82,dev,82,"This fully feathered, warm blooded bird of prey was believed to have walked upright on two legs with claws like the Velociraptor.","[""T"",""hi s "",""full"",""y "",""feat"",""hered, "",""war"",""m "",""blood"",""ed "",""bird "",""of "",""prey "",""was "",""bel"",""ieved "",""t"",""o "",""have "",""walked "",""upright"","" "",""on "",""t"",""wo "",""legs "",""wit"",""h "",""claws "",""like "",""t"",""he "",""Vel"",""ocirapt"",""or.""]",35
83,dev,83,"Its second claw was larger, giving rise to the name Hesperonychus which means ""western claw.""","[""It"",""s "",""second"","" "",""claw "",""was "",""lar"",""ger, "",""giving "",""rise "",""t"",""o "",""t"",""he "",""name "",""H es per"",""onyc"",""hus "",""w hi ch "",""means "",""\"""",""w es te rn "",""claw.\""""]",23
84,dev,84,"In addition to the crushing ice, extreme weather conditions have been hampering rescue efforts.","[""In "",""addit"",""ion"","" "",""t"",""o "",""t"",""he "",""c ru s hi ng "",""ice, "",""ext"",""rem"",""e "",""weat"",""her "",""condit"",""ion"",""s "",""have "",""be en  "",""hamp"",""er"",""ing "",""r es cue "",""effor"",""t"",""s.""]",27
85,dev,85,Pittman suggested that conditions wouldn't improve until sometime next week.,"[""P"",""it"",""t"",""man "",""sugg es te d "",""t"",""hat "",""condit"",""ion"",""s "",""would"",""n"",""'t"","" "",""impr"",""ov"",""e "",""unt"",""il "",""som"",""et"",""ime "",""next"","" "",""week.""]",25
86,dev,86,"The amount and thickness of the pack ice, according to Pittman, is the worst it has been for sealers in the past 15 years.","[""T"",""he "",""amount"","" "",""and "",""t"",""hi ckn es s"","" "",""of "",""t"",""he "",""pack "",""ice, "",""accor"",""din"",""g "",""t"",""o "",""Pit"",""tman, "",""is "",""t"",""he "",""wor"",""st"","" "",""it "",""has "",""be en  "",""for"","" "",""sealers "",""in "",""t"",""he "",""past"","" "",""15 "",""years.""]",39
87,dev,87,News spread in the Red Lake community today as funerals for Jeff Weise and three of the nine victims were held that another student was arrested in connection with the school shootings of March 21.,"[""N"",""ews "",""spread"","" "",""in "",""t"",""he "",""Red"","" "",""Lake "",""comm"",""unit"",""y "",""t"",""oday "",""as "",""funerals "",""for"","" "",""Jeff"","" "",""Weise "",""and "",""t"",""hree "",""of "",""t"",""he "",""nine "",""victims "",""were "",""hel"",""d "",""t"",""hat "",""anot"",""her "",""st"",""ud en t"","" "",""was "",""arr"",""es te d "",""in "",""conn"",""ect"",""ion "",""wit"",""h "",""t"",""he "",""school"","" "",""shoot"",""ings "",""of "",""Mar"",""ch "",""21.""]",59
88,dev,88,Authorities said little officially beyond confirming today's arrest.,"[""Au"",""t"",""hor"",""it"",""i es  "",""said "",""lit"",""tle "",""off"",""icial"",""l"",""y "",""beyon"",""d "",""conf"",""irmin"",""g "",""t"",""oday'"",""s "",""arr"",""es t"","".""]",23
89,dev,89,"However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.","[""H"",""ow"",""ever"","", "",""a "",""sour"",""ce "",""wit"",""h "",""knowledg"",""e "",""of "",""t"",""he "",""inv es t"",""igation"","" "",""t"",""old "",""t"",""he "",""Min"",""neapol"",""is "",""St"",""ar-"",""T"",""ribune "",""t"",""hat "",""it "",""was "",""Louis "",""Jourd"",""ain, "",""16-"",""year"","" "",""old "",""son"","" "",""of "",""Red"","" "",""Lake "",""T"",""ribal "",""Chairman"","" "",""Floyd "",""Jourd"",""ain.""]",52
90,dev,90,It is not known at this time what charges will be laid or what led authorities to the boy but juvenile proceedings have begun in federal court.,"[""It"","" "",""is "",""not"","" "",""known "",""at"","" "",""t"",""hi s "",""t"",""ime "",""what "",""char"",""g es  "",""will"","" "",""be "",""laid "",""or "",""what "",""led "",""aut"",""horit"",""i es  "",""t"",""o "",""t"",""he "",""boy "",""but"","" "",""juv en ile "",""proc"",""eedin"",""gs "",""have "",""begun "",""in "",""feder"",""al "",""cour"",""t"","".""]",44
